spotify_id,song,artist,lyrics
2DS7ZZrfv3UKMaBuVWTMhy,Once Upon A Time,Bobby Short,
3TJsdOqaZWVP57sPJUiIbT,Weren't We Fools,Bobby Short,
7ujmtRzrhYAumnmAwiSnbV,Do I Love You,Bobby Short,
2iASKfIq7ToiXGOMbp80u0,I've Got You On My Mind,Bobby Short,
1WbU8f6jDZTj9kStdsige2,Where Have You Been,Bobby Short,
5k7jUuI9f0AKQgnfQQPyHu,"I Hate You, Darling",Bobby Short,
6p8ZhXH3mBnP1fIEotRQFW,I'm In Love Again,Bobby Short,
1cjFU2DcLJvppwtrTRjpAf,Just One Of Those Things,Bobby Short,
08KdX67ZFEz9rlHpY4rTbS,Why Don't We Try Staying Home,Bobby Short,
3lpArSmAnI3dFWSTLDshYe,Dusk Til Dawn (Intro),Bobby V,
00vSecXSEjINSdKptJBzNy,Are You Ready,Bobby V,
7KGp7O7PyoyhcgJ8eAK0Hx,Mirror feat. Lil Wayne,Bobby V,
7LlEc5RhcZXmuunfyK1vtL,Before You Break My Heart,Bobby V,
1VhTphWyIPxzAPQeKbLGOS,Role Play (feat. Red Café),Bobby V,
0KkgRP9xvtARHgyKJwWYe6,Put It In (feat. K. Michelle),Bobby V,
3H73eQKgg3AyXtTnaSa3U4,Nothing On You,Bobby V,
2BllEJh2XTbsskW3PuWC2c,Tipsey Love (feat. Future),Bobby V,
3nXGjQHOSxRsO9r5WxrLfq,Ooh (She Got Me Like),Bobby V,
5drtsP9SSywIau1ZtJYzK7,Rock Body (feat. Gucci Mane),Bobby V,
0hlZ80UAH6kswFFvHEkadf,She Got It All (feat. Cassidy),Bobby V,
1qHKGKCziA8sOsRn5NuJBk,1st Class Love,Bobby V,
4wRvUIDMZ88pdcgW6j4Vn7,Save Me From Me,Bobby V,
4QaJickixYQOJnnhm02ldM,Fly On The Wall (Intro),Bobby V,
2tWqdBPV2FJPDbiRlouye0,Are You The Right One,Bobby V,
73MSXrKwIc3ogtgDH9bMJc,Words,Bobby V,
7rJ3ROzxvay9PvTlRTnaT8,If I Can't Have You,Bobby V,
0ikTuVJ0GB4I0xxCIoVzOl,Sweetness,Bobby V,
2nOMmuCBw3qRu7rUIHM0hn,Would You Be,Bobby V,
0fGgxentbQgFVcbApVksoX,Rock Wit'cha,Bobby V,
6SyuUlxTzEKG53Gjz6Ehdm,Hang On,Bobby V,
4aCUUMaxFmXruKlzZ2oO6F,Fly On The Wall - Interlude,Bobby V,
5OmjwSXlwoy6RDbLqZdbDf,Altered Ego,Bobby V,
67UGMHMxICAsFMSmpW9ndT,L.O.V.E.,Bobby V,
7ofKMKkvQWpwvGtWIPKnyF,Hummin,Bobby V,
2KvmF6Y5SMm5anfWxkscBC,Outfit,Bobby V,
4f3PP4PVzHef6VT24Kir43,Grab Somebody,Bobby V,
4HzJdX5Nsp1JQ1ZYXFGa96,Phone #,Bobby V,
0DxilZMC0LQiZT1UOvPISr,Last Call For Love,Bobby V,
64NecvvKSOAQRqIOxOK3Pr,Heaven - My Angel Pt. 2,Bobby V,
5CErZzmtIf4ASYxcvhJIR5,Thank You,Bobby V,
45z5GDjM260Hlg4wN0RULH,The Rebirth,Bobby V,
7eXd0sB6U6xZpS97FtUn2D,Make You The Only One,Bobby V,
5cbpT5GFvB3QG87I9e9fiA,Hands On Me,Bobby V,
0ASXnqgszWbADh1xrnbVHp,My Girl,Bobby V,
0dZd8C90O6SK3p2EveUObM,Butterfly Tattoo,Bobby V,
5WSDw1tMsuQpmEKnyqkOSa,Just Me & You,Bobby V,
5xnZ1vqo2LAOge8DWtvBVk,Beep,Bobby V,
1MuK6cizf5Q5lJ9MEgwbQZ,3 Is The New 2,Bobby V,
2xHcndb1PwChtIJDd063HB,Make You Say,Bobby V,
4QMDm44OdKkARv5cCyw7jU,Be My Love,Bobby V,
2A5NQKNgRJ2lk45vMBEyKG,Dance The Night Away,Bobby V,
6qXqt0OglSpA07Vlnx5fMX,On The Edge,Bobby V,
5SoOqu9RVKtL7qzqq4WENa,You're Not Alone,Bobby V,
1iNQj3Qu0WRYhpTrrG4k5Z,Stay With Me,Bobby V,
6vP5keca58gPUZ6biCf60p,Another Life,Bobby V,
4kFxFyvqadlVtpuo4pwZ77,Give Me Your Heart,Bobby V,
3KtlgSEPDhpe50MPF8aERF,Intro,Bobby Valentino,
5fJcHhfW0ngZ4qGZqJrIQh,Anonymous - Main,Bobby Valentino,
5MVSiduqPp3Vg3Z1eXlKIQ,Checkin' For Me,Bobby Valentino,
0srYDR2kFYEVfhj8v2sYgS,Special Occasion Interlude,Bobby Valentino,
1SuSHmy2ePWYc9R1MD0dhN,Rearview (Ridin'),Bobby Valentino,
7xsebEw02YNCnq9692b0Yd,If I Had My Way,Bobby Valentino,
43EiOnpBlVx38ix5WRtOSd,How 'Bout It,Bobby Valentino,
1SpUSBx8HWUCV7wLCYY8EF,Turn The Page,Bobby Valentino,
3ISUWFlSQsxzUpQjFDZEby,Home Is Where You Belong,Bobby Valentino,
3fslJWC9wEj2UcSYr3Lh2D,Let Him Go,Bobby Valentino,
3jOJ6UdllC5l7my5GyLf9t,Only Human,Bobby Valentino,
43YVuI1MHOwTG52Ao30P9g,Can't Wait 'Til Later,Bobby Valentino,
5wIeKiHphNJMfBdJdgDEVZ,I Was Wrong,Bobby Valentino,
03MbD0Buy7Bufm8IEwYaiE,Soon As I Get Home,Bobby Valentino,
1FckN3PzKV943e0hODtyPy,Over & Over,Bobby Valentino,
6qxiOLFOL8EsEuu0GASfgi,Right There (Thank You),Bobby Valentino,
6dyDWnePuESJMDBP8KJw4R,Some Bobby,Bobby Valentino,
4Ilen0VxPEsVRLpnePji8P,"Slow Down - 12"" Version",Bobby Valentino,
6cltgJbHOmDbLj4lBZYcWY,Give Me A Chance,Bobby Valentino,
3wmiVgCEEo8LLkUTtscnYH,Never Lonely,Bobby Valentino,
1JRg0djkxq6POsH7QLYiNo,Mista Valentino (Interlude),Bobby Valentino,
6kLZ1DzSxBkNVvdQm6CX0N,Tell Me,Bobby Valentino,
7CT1n5cDrFpUYTJTqJFzPz,My Angel (Never Leave You),Bobby Valentino,
6hG0WjIVcABHUF9pI7tquu,Want You To Know Me,Bobby Valentino,
3h6JOgDLasQMQmBJl0f7lB,Gangsta Love,Bobby Valentino,
1jk0JERMY0U0hM7WkHjYPv,Come Touch Me,Bobby Valentino,
1Y0WfUFvCxiiHQhIJJsw4U,I'll Forgive You - (Interlude) Album Version,Bobby Valentino,
1ksWJ91RIv5wvEBmvBryxh,I'll Forgive You,Bobby Valentino,
4AyzrNKkY9MjvjTkthsCPv,Love Dream,Bobby Valentino,
0AmhvPaDCU11P5gyee8IeS,Lights Down Low,Bobby Valentino,
2VUX6RV2NvXrUWWMKLGJin,One Girl To Love,Bobby Valentino,
3dUmtTrAmFXt74Oohs4Idx,Thank You Lord (Outro),Bobby Valentino,
5lZHo8VhzQdVjKq3Q1jJaX,Slow Down - Bonus Track,Bobby Valentino,
4N5tlfz2hTuIWrguCzwiPS,You And Me,Bobby Valentino,
4ptQcMQpC4Hw5kK7yZwSvW,Get Ready,Bobby Vee,
3SQPtcpFOrhT60JWztx9SN,My Girl/Hey Girl,Bobby Vee,
6MucZPdf5qUyoyi0rlOVsF,The Way You Do The Things You Do,Bobby Vee,
7Mj5iYV3X1S1rUMJrVKtQk,Just Keep It Up (And See What Happens),Bobby Vee,
4mszVDiNGGs7fYaW6BLJZY,Nobody's Home To Go Home To,Bobby Vee,
6BWc8G5X7UlncYysrFYhO0,The Girl I Left Behind,Bobby Vee,
4T5afNR1SsVjFfXPfajO8B,Sealed With A Kiss,Bobby Vee,
2rq4WGGBDiwrcY9DNcHcjc,Beautiful People,Bobby Vee,
2gltfwaDLDIJLkCtqUDebQ,Maybe Just Today,Bobby Vee,
2P65cnDADWPmhJlVf4mX1K,Sunrise Highway,Bobby Vee,
5aMELIEH9CDoFt8qis5CT6,Tiffany Rings,Bobby Vee,
56syoOlt0eFhDd26cPSoee,Come Back When You Grow Up,Bobby Vee,
2n925CVSTFhy0FH6V9NgDT,A Rose Grew In The Ashes,Bobby Vee,
0KcSgSdUNLgH0tK8cEfWEb,You're A Big Girl Now,Bobby Vee,
19ykK7pzQ4hl1eBzBFRZ3F,You Can Count On Me,Bobby Vee,
2lR5hw2CAtGJlHcGWKqykx,Get The Message,Bobby Vee,
2WUiEdo5QiK2a15r2wYCHP,Hold On To Him,Bobby Vee,
5yXPbqzqeaZvDwKKHoCAk2,World Down On Your Knees,Bobby Vee,
7sGSoIlWFKpkuBqtrW59ea,Objects Of Gold,Bobby Vee,
4ElAyowby64HuVtkwQRkIh,Before You Go,Bobby Vee,
2UyQPfLY6RwMGSd5SxdT0i,Mission Accomplished,Bobby Vee,
5URidZNDToleRnbUs0Blj3,I May Be Gone,Bobby Vee,
6okL9WSPgXoswK8dNoH6HD,Double Good Feeling,Bobby Vee,
2P52REgHBb1DJMabuNf4HU,I'll Make You Mine,Bobby Vee,
6id1axPVg4hUEKynp2iC3Z,Don't You Believe Them,Bobby Vee,
4iCjB8zkiyWcfJjxjItCAK,She Loves You,Bobby Vee,
0ZJ9jeqIOgMv0IxLTyWD98,I'll String Along With You,Bobby Vee,
0uVIN73fbh6ib7SONH8wK5,Ginger,Bobby Vee,
0Ha5xnqWQMT4HqgGWTdP2p,Any Other Girl,Bobby Vee,
0avcFmjducIzctGhMybIn6,She's Sorry,Bobby Vee,
0DFsW7LtS5vP0nJj5WSkWd,Brown-Eyed Handsome Man,Bobby Vee,
5WV5igABhB02k3No4kP52h,Suspicion,Bobby Vee,
3XRArVvKGAep6hpIiXGQ0x,From Me To You,Bobby Vee,
64bAG1aMxNIhAB0281eaEG,You Can't Lie To A Liar,Bobby Vee,
0sYqFIKt2liMG0syWxIx4J,"Take A Walk, Johnny",Bobby Vee,
7kQZZSlxhDES9KugTuKMXo,Take Good Care Of My Baby,Bobby Vee,
1QMQVAvNwFsPVlMZ5eeS5k,Devil Or Angel,Bobby Vee,
2UGtk1SK3WwWGdR5m3g7II,Punish Her,Bobby Vee,
011WrFxrn6PdJDhxjDcL43,Suzie Baby,Bobby Vee,
7FqeFkv4rz4JO4eVo9OJwn,Walkin' With My Angel,Bobby Vee,
6OPpa8tOB1pnUWEu5zV64c,Stayin' In,Bobby Vee,
6P5MvF4ehxos6y7tcxobBe,Run To Him,Bobby Vee,
0iZpwMVWYd1WTQVeeDWdwu,Rubber Ball,Bobby Vee,
71rgaYJOU03rn2Fme6pefG,Please Don't Ask About Barbara,Bobby Vee,
0ZT5QQn5CbmvA2GT51LMuH,How Many Tears,Bobby Vee,
5CWcpujQZLhHARfVV0D6gp,Everyday,Bobby Vee,
3kHGVjEiJvjocyVVaaRcFK,Sharing You,Bobby Vee,
5majEMUWMTim3X6vBIBj9e,One Last Kiss,Bobby Vee,
6Uggl5OaUji64kpqNYOUtP,More Than I Can Say,Bobby Vee,
2RsosgFuNyVqA7O5K7SIzi,Someday (When I'm Gone From You),Bobby Vee,
73HNGh4ofsmB7BVn6ZxifI,Goodnight Irene,Bobby Vee,
2ULxK7HfdWjL0TkvheyHgF,Walk Right Back,Bobby Vee,
3j9GQTvvpv2We43CabwEy1,Linda Lu - Stereo,Bobby Vee,
5LbYpQNSkzibQ6icHw5jkS,Caravan,Bobby Vee,
2ShJvo76evYbpqunmZUJJG,What Else Is New,Bobby Vee,
0aUqR2Or5e7Ewsf3miaGv2,Candy Man - Stereo,Bobby Vee,
4LX7MoGdPULjPmfiBBhojT,This Is Where Friendship Ends - Stereo,Bobby Vee,
7aA59GWtaBnPlbUG41CRpj,Honeycomb,Bobby Vee,
2ly1Ui719pSZWS90MytcFl,Pretty Girls Everywhere,Bobby Vee,
1KbTLKYtZGqBfriT8tOtg1,Wild Night,Bobby Vee,
3WqjErCfGBXwKZGi8fSsA6,I'm Gonna Sit Right Down And Write Myself A Letter,Bobby Vee,
3xPeLbPVjxmuVseA9ZvWeG,If I'm Right Or Wrong,Bobby Vee,
3WO8ZBnOtad3xMz46Z54pY,Blue Velvet,Bobby Vinton,
6h5AYTKKat0XRGrYl8SrrN,Tell Me Why,Bobby Vinton,
3gXO4EiIocjy58CbyE8ipW,To Know You Is to Love You,Bobby Vinton,
3diwyFfg0tWx8Z0j92oSZj,Take Good Care of My Baby,Bobby Vinton,
2q9amfknnwsREjAcsXVvay,"There, I've Said It Again",Bobby Vinton,
0EDDzuxDc8oBkXV4X372Az,Coming Home Soldier,Bobby Vinton,
3ylLG2FFugFKU9sIdvdHmF,Over the Mountain Across the Sea,Bobby Vinton,
4RTao2xUoz8DkhtIIiGNVq,Halfway to Paradise,Bobby Vinton,
24hf1CW7BQkGkAnppHUKfU,Please Love Me Forever,Bobby Vinton,
3i66fGEvT9cz6zEi8sezOq,Blue On Blue,Bobby Vinton,
21iisgD3lekoendrQo0bJl,L-O-N-E-L-Y,Bobby Vinton,
3RfkdH5PGEn0pJpbV4H8qp,Just as Much as Ever,Bobby Vinton,
7HyJqKdJBhP4n5Jir00Vex,I Love How You Love Me,Bobby Vinton,
7CiBkaDRj1wlt0UmyB0c1E,My Heart Belongs to Only You,Bobby Vinton,
6x8xIapc9xcZlJ9HpCkrm9,Mr. Lonely,Bobby Vinton,
5zw4SajQ2IKvjnSWXOSDrh,Roses Are Red (My Love),Bobby Vinton,
27i0wykDm5vQMswlfzDkf9,Pennsylvania Polka,Bobby Vinton,
6WKPnHTnz73mNnwKSIEn5B,Tic-Tock Polka,Bobby Vinton,
2SJTLhqVu1LgafarD7pmcD,Too Fat Polka,Bobby Vinton,
2GzJ8NsA9u2X04oYdGRvK4,Strip Polka,Bobby Vinton,
3N55FeZRyDaDXwIzaWFtsZ,Just Because,Bobby Vinton,
35XqRjPAZYpoSGH49xVh8K,That's Amore,Bobby Vinton,
4Z7MXEGALlH9WWX2vC7GXy,Polka Pose,Bobby Vinton,
0rNLh8gopv7GsptR9SoRxw,Beer Barrel Polka,Bobby Vinton,
6QDC4hmGulHUqbqlXi5CqR,Hoop-Dee-Doo Polka,Bobby Vinton,
5HU0wDThKpBlOItU4kwJYv,Polka Radio,Bobby Vinton,
2MN7N4hMbtq9HVMRCWZxk9,Polka Doll / That's My Family Tree / I Love To Dance The Polka / Memories Of Old / Love Is A Melody That Lasts Forever - Polka Memories Medley,Bobby Vinton,
26mlDJoh5bQiC7efK7xq9z,Sealed with a Kiss,Bobby Vinton,
1pu7A94PrO4EzGOU1qQxA2,The First Time Ever ( I Saw Your Face),Bobby Vinton,
2R6ATHsIT7ew6vvgxl7jX7,"Love Theme from ""The Godfather"" (Speak Softly Love)",Bobby Vinton,
1mK1H48USSgi8SFc9FfDKb,Some Kind of Wonderful,Bobby Vinton,
3c62HOdnJCvsRsrjGWqt4m,Somebody's Breakin' My Heart,Bobby Vinton,
0UR341vXpxroNaHfyhkBVf,Come Softly to Me,Bobby Vinton,
3Gur0dk8DB8XywTssunQI1,Song Sung Blue,Bobby Vinton,
0g2dwmc8477Rxzn2MOb6k4,The End of The World,Bobby Vinton,
5jn3snekc5BSxyhGtte8gP,Greenfields,Bobby Vinton,
6FeYzMVgcnUCacdwlOXeK5,Our Day Will Come,Bobby Vinton,
1FSFkxUVulFpWxNLsIsrFG,I'm Leaving It up to You,Bobby Vinton,
2KlHFYPDTpQL9VLmBSfDLU,Ev'ry Day of My Life,Bobby Vinton,
6wDMCzNz6ChTHGOsiHps7F,Let's Sing a Song,Bobby Vinton,
5F6hsvy8rXnTGv75UwJ5ye,Misty Blue,Bobby Vinton,
2C3vsZZP2a2zYHf9FHAWNU,"I'm Comin' Home, Girl",Bobby Vinton,
5eb5UScEaxpt6aXaoPXo9V,I Won't Cry Anymore,Bobby Vinton,
65hjSV0yGLjPHEHuLuEc9v,Just a Little Lovin' (Early In the Mornin'),Bobby Vinton,
1EhvD3TwXuS7so4BbnKCPu,I'll Make You My Baby,Bobby Vinton,
4LCYBxhV5gjtyq6VpAjOPT,She Loves Me,Bobby Vinton,
3tWmBokD4JognpxSvQxGQj,And I Love You So,Bobby Vinton,
6JqYQA7kxSsTSf2b28H8vR,You Can Do It to Me Anytime,Bobby Vinton,
3czOB3kFMfwGcevG6kTOoa,Whose Garden Was This,Bobby Vinton,
0qxxN0dtn5GZ0wNEboFekI,My Elusive Dreams,Bobby Vinton,
0uIGhjCtVhMkOe17cB5u9D,Raindrops Keep Fallin' on My Head,Bobby Vinton,
2qhkVcUC3KMc9A6KD5nSvi,Something,Bobby Vinton,
1CsLLX9vSy4m958wATl7KN,I'll Never Fall in Love Again,Bobby Vinton,
596uXHM2DqjmiZrU6kjBKW,Leaving on a Jet Plane,Bobby Vinton,
7wR2KK4x0MdvylcpEw7QWb,Traces (Of Love),Bobby Vinton,
4Y3kQZVcZZuCBKCdyTP0Mj,I Will Follow You,Bobby Vinton,
3SV3BuW5jyBoegtkjiaTak,Baby Take Me in Your Arms,Bobby Vinton,
5tXE2o0P1i7bkEO9Usmtdo,If Ever I Would Leave You,Bobby Vinton,
5YnXHTLSr9BHFXJLI0UzJG,Baby I'm Yours,Bobby Vinton,
5nEbSaUj18fnZ97a1osT7E,The Perfect Woman,Bobby Vinton,
1s291HLoXMdOZRR4CJFbTT,For All We Know,Bobby Vinton,
4tzesEhQvmIJyA7uP8hyoI,Please Love Me Forever,Bobby Vinton,
7u82eRcrfnq05HUIB1YCQN,Halfway to Paradise,Bobby Vinton,
4uiYjWRKKyZOgQNqyK71SK,To Know You Is to Love You,Bobby Vinton,
3Yb2SPt9W8tEiXj8GuXBVS,The Days of Sand and Shovels,Bobby Vinton,
4eNQJ5pMKPUg9KkRlqOHYM,I Love How You Love Me,Bobby Vinton,
2r1Byl4zKTcCX4Zwbc0oNt,Just as Much as Ever,Bobby Vinton,
4kfY6jPJP6FffshwF21iOU,Sentimental Me,Bobby Vinton,
1AylqF7M4YfQ64fI2NzWii,Take Good Care of My Baby,Bobby Vinton,
3a8tTtI5MEcgIVwPUvemou,When I Fall In Love,Bobby Vinton,
7747tsNE4R9THfBPavDE2v,Wanted,Bobby Vinton,
0qYok0f8O5DE8yJSo146dn,Roses Are Red (My Love) - Single Version,Bobby Vinton,
14Z9qaMDQqlwWyhEzKwhDZ,"Rain, Rain Go Away - Single Version",Bobby Vinton,
5n6zROqnqMtYXfQ2vazEaz,Blue on Blue,Bobby Vinton,
4QelFzhVgLomeQhvKrwM1S,Blue Velvet,Bobby Vinton,
6Scrggc1xNuIKYWdsftodj,There! I've Said It Again - Single Version,Bobby Vinton,
1TnDAb0MUJEAK7ajhOZnc7,My Heart Belongs to Only You,Bobby Vinton,
1rkF1Cy7NlV8D8Uaa1AmeO,Tell Me Why,Bobby Vinton,
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,Bobby Vinton,
5uDYQi3C4MCh3BxLv4Tthr,Long Lonely Nights - Single Version,Bobby Vinton,
148AveuUtKLg4zzs53xGwb,L-O-N-E-L-Y,Bobby Vinton,
4YNKYvRIvrIqcrJNv1u4v0,Please Love Me Forever,Bobby Vinton,
4vX60kQn4cOF0HgLQRS5Rm,Halfway To Paradise - Single Version,Bobby Vinton,
3NQbjpaVxHz5s8ZIUtRAhu,I Love How You Love Me,Bobby Vinton,
2W5UG7uGle3SlZiyzEGxls,Sealed with a Kiss,Bobby Vinton,
6wceQSqQDvdcw0cMNKdp7s,I Love How You Love Me,Bobby Vinton,
65ulE1LZ9H5AqC3dQKPvkb,If I Didn't Care,Bobby Vinton,
5ftcJDFGAuUE7IOYSSVFLA,Shangri-La,Bobby Vinton,
0vIRAnGalhowxAU5xbGMEA,Those Were the Days,Bobby Vinton,
57I6XqjfWLXfTlkDaCwYMy,It's No Sin,Bobby Vinton,
0f9dWAcMN9194yVqMY6lz9,For Once In My Life,Bobby Vinton,
5BcpdnaPanVxffHYB3tUMz,Halfway to Paradise,Bobby Vinton,
6MTAGqlrQIHmpl1kaLJe6R,Why Don't You Believe Me,Bobby Vinton,
2N0rPmghqRXTqTlVk9FKVj,Till,Bobby Vinton,
0n9gfqD0IhvVYq66OGXz9m,Together,Bobby Vinton,
0581WE6ZPxbBbrnO4K56yN,Save the Last Dance for Me,Bobby Vinton,
2QjaKrAbNsCfnyOIhPiQzT,Take Good Care of My Baby,Bobby Vinton,
55iEwCJW33bU3TkCZyxEdu,I Apologize,Bobby Vinton,
56A2stnJf5Z9ywAAoqL5H6,To Think You've Chosen Me,Bobby Vinton,
1g1SQ9tXbTzST5J5wWQrDW,My Way of Life,Bobby Vinton,
6HWE8sD2TAXiPoJJgGQoQK,Heaven's Gonna Miss You,Bobby Vinton,
5APQTkptNmsaUNZxVSkylJ,Sentimental Me,Bobby Vinton,
0mG162lGFe3G0El2TAUIE3,To Be Alone,Bobby Vinton,
6rwi67pwxqHaQ7MMPP34x6,Serenade of the Bells,Bobby Vinton,
2tX66BUVzIypTWlCZdlBVs,Gone (from My Heart) - Single Version,Bobby Vinton,
6zs9U6C4AfutJH4Rxg4dYP,Forget Me Not,Bobby Vinton,
60vQZKFGfiVB4qwj9fhZNH,Little Barefoot Boy,Bobby Vinton,
1lcUS7v5FdoVfx7aEjhjig,Please Love Me Forever,Bobby Vinton,
0WFZ2nBYLAm5g9leS5f9tV,Just as Much as Ever,Bobby Vinton,
39bKlDUEi3mfXeOlEOi9RK,Love Me with All Your Heart (Cuando Calienta el Sol),Bobby Vinton,
0yyrfpzPc9zehlgomwovqt,Young Love,Bobby Vinton,
0ArJM173M2uAtFyBa7V8JZ,It's All In the Game,Bobby Vinton,
5v6oi6A4NmqYQ5dwoSkiVx,P.S I Love You,Bobby Vinton,
2jefzWFSf99vVCjwR8mWjb,It's the Talk of the Town,Bobby Vinton,
3QZAMSRPdA1gwF9ERRdeDu,Bouquet of Roses,Bobby Vinton,
6VsthkrfAFxVpRLaREVsn3,Who's Sorry Now,Bobby Vinton,
2AskD103JNzGYL3Y9tHGrZ,After Loving You,Bobby Vinton,
0GyZ4wbdgX8HYjR9rGdjce,My Song of Love,Bobby Vinton,
3phGy1IEmRhYleHNGBCEY2,Saturday Night,Bobby Vinton,
39Rz3g8sG015rStzZCKwbp,All Alone Am I,Bobby Vinton,
4KWjlut0XgZnb8UHnx8SGN,"Oh, How I Miss You Tonight",Bobby Vinton,
3HJnepztpwnB3htdNOP4IB,In the Still of the Night,Bobby Vinton,
6Qvk00Iy578dLQYI7JcKdV,Hello Loneliness,Bobby Vinton,
7ugYAPAeYkllMFLGuTYW93,So Many Lonely Girls,Bobby Vinton,
5Wloua4gLMCIgHDuoWZ5bq,L-O-N-E-L-Y,Bobby Vinton,
5lXvMPL6hy8nBtt31X7mUT,I'll Walk Alone,Bobby Vinton,
3sUBlqJBXVgLppo0KScUPL,Have You Ever Been Lonely (Have You Ever Been Blue?),Bobby Vinton,
0mOwwzqfXTEgrcrrLKjLE9,Long Lonely Nights,Bobby Vinton,
0TDQiS7jF6Lni5PzcRaAi6,Night Life,Bobby Vinton,
0rFVQnf8OOTQNYifOE9ge5,Lonely Street,Bobby Vinton,
1NwPdyjfYh2Fn8rp39H9kS,Blue Velvet,Bobby Vinton,
3uLjS8eLUF3SP7nbdpYWHW,Roses are Red (My Love),Bobby Vinton,
5CUlXjt8AAc9wulPCYUMw7,Blue On Blue,Bobby Vinton,
2DuMiTFRTLvIroTxrWBkuf,Mr. Lonely,Bobby Vinton,
7dO8y24ZYL7kW3VWhsecCO,Let's Kiss and Make Up,Bobby Vinton,
5P7t8rwUXR0DvLyDgQ15kC,My Heart Belongs To Only You,Bobby Vinton,
2R16L1f4pqHubNZnaGmeTC,There! I've Said It Again,Bobby Vinton,
3CVQkyOkRrEnFuFBFKijPL,Rain Rain Go Away,Bobby Vinton,
39NrjF31xeQSYLWcKmX9oq,I Love You the Way You Are,Bobby Vinton,
76A3z3iQNBpjZgOxy3eSty,Over the Mountain (Across the Sea),Bobby Vinton,
5qAAs6ndwSQJ7YZ4wZ3Py8,Trouble Is My Middle Name,Bobby Vinton,
2qtbFrcP9u7ngHlvb9Qb24,Tell Me Why,Bobby Vinton,
1PgYN6hOBCpnftBXE1dCux,Mr. Lonely,Bobby Vinton,
62QVq1YYuHR8d8nN9TmwhK,"Always, Always (Yesterday's Love Song)",Bobby Vinton,
0jSGv8SLACtcXpsKqsByq4,Tina,Bobby Vinton,
1fN7SQtXqHeP2eve0qz8iY,Forever Yours I Remain,Bobby Vinton,
0wuKs06XQ4Se7umEDzPwSt,Life Goes On,Bobby Vinton,
6AlqUu3E7VdJB8xzZzEY8D,Laughing on the Outside (Crying on the Inside),Bobby Vinton,
2hXM8tPrtRISCiVhdqdO60,A Thing Called Sadness,Bobby Vinton,
5KQtXyVdWyBx8drezeSg3s,The Grass Is Always Greener,Bobby Vinton,
0cvMGZT34IGMfN4YZolhKM,I'll Never Smile Again,Bobby Vinton,
7kkYXUYDpXdy9tj1bGelcC,Someone I Used to Know,Bobby Vinton,
2ABSQUA2bYQc78ZaktM22m,Satin,Bobby Vinton,
4EOEPfhlxaMiOxSTPtqS8g,It's Better to Have Loved,Bobby Vinton,
7gMXAViXdwvLWrd82zMTQR,Somewhere Along the Way,Bobby Vinton,
5MNqWkoMvvmX92cIqpViIS,When I Lost You,Bobby Vinton,
06mSyLdYHZ6Aitodth1sKs,There Goes My Heart,Bobby Vinton,
1iqW1hnPjzDDW2wu6ngRKZ,Some of These Days,Bobby Vinton,
0Qq8QkxaJeVdPs8BDiyKyS,Maybe You'll Be There,Bobby Vinton,
0p39gzpTgueQ36fCWWuTIi,Tell Me Why,Bobby Vinton,
6hHp5LuyddY4Qroi06ERs9,Imagination Is a Magic Dream,Bobby Vinton,
5VsIrBmwr379GuBhngAzky,"If You Love Me, Really Love Me",Bobby Vinton,
1zlIPM7yUwyNgLsHXSLTgD,There Goes That Song Again,Bobby Vinton,
3cmFfvmKMSDSRioQvK4pDF,A Pretty Girl Is Like a Melody,Bobby Vinton,
0wEwqEgzlUU2AEtVqQjBkn,I Love You Much Too Much,Bobby Vinton,
0tmzC89YKXgGi0jGmjIeYj,I Wanna Be Loved,Bobby Vinton,
19GVyWx3KsMiJGORcDE6dZ,You're Nobody 'Til Somebody Loves You,Bobby Vinton,
68ahS1wpilOFEuCPwy30A3,Unchained Melody,Bobby Vinton,
3mwiyHBHfAzOe89MwqJeEb,There! I've Said It Again,Bobby Vinton,
7jFA86Tt1TlDv3VO3aUHNR,If,Bobby Vinton,
1Rm9oM6lYtdHMAxhjh2Uoi,My Foolish Heart,Bobby Vinton,
0VjstxECCupkcPUzVh13la,Trying,Bobby Vinton,
0hv9bN5duuggglr9Y3PDBJ,Lavender Blue,Bobby Vinton,
3RqPSrclwC24qXuyJl1shZ,To Each His Own,Bobby Vinton,
0OXbaeoMu1QbUh5Y4RbIk6,"I Can Dream, Can't I?",Bobby Vinton,
6uCHu0xMWAW3iF4vLzyWH9,Warm and Tender,Bobby Vinton,
2ZLVZFxbt5y0jXj1Ljcm2d,My Heart Belongs to Only You,Bobby Vinton,
30c6c2evPwMafLypUDBGNB,Too Young,Bobby Vinton,
0kRk5tuznpCjxomwkAYqRi,Blue Velvet (In the Style of Bobby Vinton),Bobby Vinton,
6zAEEOnvg6nCC1u5Xdhx3p,Where There's a Will,Bobby Whitlock,
09JViZk08kCEWBBbwVgj7l,Song for Paula,Bobby Whitlock,
1rU4STVnk0ijUryGlSsiPE,A Game Called Life,Bobby Whitlock,
0QwkoWflG9mjB7NSZ5HchV,Country Life,Bobby Whitlock,
4BxQ261TCArCtFANmMM8tO,A Day Without Jesus,Bobby Whitlock,
08fKU2MZJzXVXbpjmZZpqc,Back in My Life Again,Bobby Whitlock,
6vLu1VSNjL7Yw9lLKicJhl,The Scenery Has Slowly Changed,Bobby Whitlock,
